CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;NUMESC;BAIESC;EMAIL;FONE1;ZONA;ENSINO INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO;EJA – ANOS INICIAS;EJA – ANOS FINAIS;EJA – ENSINO MEDIO
10101;NORTE 1;100;SAO PAULO;1;12;8;NULL;AYRES DE MOURA PROFESSOR;RUA ARTUR ORLANDO;907;VILA JAGUARA;E000012A@EDUCACAO.SP.GOV.BR;36251633;1;0;0;0;0;558;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;103;8;NULL;JOAO BOEMER JARDIM PROFESSOR;CRISTOVAO SANTIAGO;50;JARDIM ONDINA;E000103A@EDUCACAO.SP.GOV.BR;38513079;1;0;0;0;960;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;255;8;NULL;CLODOMIRO CARNEIRO;MANOEL DE SOUZA AZEVEDO;364;SITIO MORRO GRANDE;E000255A@EDUCACAO.SP.GOV.BR;39714181;1;0;0;0;0;217;169;0;0;0
10101;NORTE 1;100;SAO PAULO;1;72503;8;NULL;ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA;JOSE DA NATIVIDADE SALDANHA;SN;VILA PENTEADO;E072503A@EDUCACAO.SP.GOV.BR;39218613;1;0;0;0;0;422;233;0;0;0
10101;NORTE 1;100;SAO PAULO;1;269359;8;NULL;MARIA HELENA GONCALVES DE ARRUDA PROFESSORA;CANTIDIO SAMPAIO DEPUTADO;4678;VILA SOUZA;E269359A@EDUCACAO.SP.GOV.BR;39724746;1;0;0;0;0;293;408;0;0;94
10101;NORTE 1;100;SAO PAULO;1;290543;8;NULL;OSCAR DIAS CORREIA MINISTRO;ALEXIOS JAFET;1800;JARDIM IPANEMA ZONA OESTE;E290543A@EDUCACAO.SP.GOV.BR;39498481;1;0;0;0;341;322;434;0;0;160
10101;NORTE 1;100;SAO PAULO;1;904260;8;NULL;FELICIA DE RINALDIS FRANCO;CAMPINORTE;58;JARDIM SYDNEY;E904260A@EDUCACAO.SP.GOV.BR;39719695;1;0;0;0;437;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;924386;8;NULL;VIRGINIA VALERIA APARECIDA DE ALMEIDA FREITAS;SAO PAULO;184;RESIDENCIAL SOL NASCENTE;E924386A@EDUCACAO.SP.GOV.BR;39450024;1;0;0;0;592;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;2;559337;34;267;CENTRO ATEND SOCIOEDUC ADOLESCENTE PIRITUBA CI;STEFANO MAUSER;651;JARDIM REGINA;PEDAGCASAPIRITUBA@FUNDACAOCASA.SP.GOV.BR;39016989;1;0;0;0;0;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;504;8;NULL;MARIO TEIXEIRA MARIANO PROFESSOR;RUA DOM ANTONIO DE ALMEIDA LUSTOSA;94;JARDIM PRIMAVERA ZONA NORTE;E000504A@EDUCACAO.SP.GOV.BR;39361622;1;0;25;0;831;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;1363;8;NULL;SAO PAULO;RUA DA FIGUEIRA;500;BRAS;E001363A@EDUCACAO.SP.GOV.BR;32289904;1;0;0;0;0;0;269;0;0;0
10102;CENTRO;100;SAO PAULO;1;1570;8;NULL;ORESTES GUIMARAES;CANINDE;153;CANINDE;E001570A@EDUCACAO.SP.GOV.BR;32291816;1;0;16;0;479;601;412;0;0;0
10102;CENTRO;100;SAO PAULO;1;3852;8;NULL;CAETANO DE CAMPOS CONSOLACAO;RUA JOAO GUIMARAES ROSA;111;CONSOLACAO;E003852A@EDUCACAO.SP.GOV.BR;32595206;1;0;0;0;0;274;379;0;0;120
10104;NORTE 2;100;SAO PAULO;1;1041;8;NULL;JOHANN GUTENBERG;BUSSE CAPITAO;391;PARQUE EDU CHAVES;E001041A@EDUCACAO.SP.GOV.BR;22427216;1;0;0;0;0;275;216;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1259;8;NULL;JOAO LIGABUE CONEGO;GROTA;483;VILA GUSTAVO;E001259A@EDUCACAO.SP.GOV.BR;29817452;1;0;0;0;0;271;162;0;0;0
10205;LESTE 5;100;SAO PAULO;1;796;8;NULL;HEROIS DA FEB;RUA SOLDADO BENEDITO ELISEU DOS SANTOS;SN;PARQUE NOVO MUNDO;E000796A@EDUCACAO.SP.GOV.BR;29545915;1;0;0;0;0;402;692;0;0;262
10205;LESTE 5;100;SAO PAULO;1;1880;8;NULL;JOSE CHEDIAK;ORATORIO;2320;PARQUE SAO LUCAS;E001880A@EDUCACAO.SP.GOV.BR;22136555;1;0;0;0;0;551;1007;0;0;225
10205;LESTE 5;100;SAO PAULO;1;2045;8;NULL;ALVINO BITTENCOURT PROFESSOR;FRANCISCO MACHADO DE CAMPOS;312;CHACARA CALIFORNIA;E002045A@EDUCACAO.SP.GOV.BR;20972212;1;0;16;0;359;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2100;8;NULL;ERASMO BRAGA;MARIA EUGENIA;190;TATUAPE;E002100A@EDUCACAO.SP.GOV.BR;20935166;1;0;0;0;541;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2173;8;NULL;JOAO BORGES PROFESSOR;ITAPURA;976;VILA GOMES CARDIM;E002173A@EDUCACAO.SP.GOV.BR;20973591;1;0;0;0;0;591;641;0;0;0
10205;LESTE 5;100;SAO PAULO;2;414281;34;759;CENTRO DE ATEND SOCIOEDUC AO ADOLESC NOVA VIDA CI;MORVAN DIAS DE FIGUEIREDO;4200;VILA MARIA;CINTIATRDS@SP.GOV.BR;32041556;1;0;0;0;0;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;2562;8;NULL;MARIA DE CARVALHO SENNE PROFESSORA;PUQUIXA;SN;VILA RE;E002562A@EDUCACAO.SP.GOV.BR;29570101;1;0;0;0;0;396;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;2773;8;NULL;BENEDITA DE REZENDE PROFESSORA;ASSIS RIBEIRO DOUTOR;8402;ERMELINO MATARAZZO;E002773A@EDUCACAO.SP.GOV.BR;25465998;1;0;0;0;0;719;725;0;0;0
10207;LESTE 1;100;SAO PAULO;1;3220;8;NULL;MILTON CRUZEIRO PROFESSOR;ALAMANDAS;36;CIDADE ANTONIO ESTEVAO DE CARVALHO;E003220A@EDUCACAO.SP.GOV.BR;20414488;1;0;0;0;0;809;1055;0;0;0
10207;LESTE 1;100;SAO PAULO;1;39366;8;NULL;NELLO LORENZON;RUA SAO GONCALO DO SAPUCAI;61;PONTE RASA;E039366A@EDUCACAO.SP.GOV.BR;20430976;1;0;0;0;0;416;469;0;0;0
10207;LESTE 1;100;SAO PAULO;1;909038;8;NULL;LAERTE PANIGHEL PROFESSOR;PLANALTO DE ARAXA;60;JARDIM GONZAGA;E909038A@EDUCACAO.SP.GOV.BR;26211530;1;0;0;0;551;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;915671;8;NULL;HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA;RAINHA DA NOITE;85;PARQUE GUARANI;E915671A@EDUCACAO.SP.GOV.BR;20529657;1;0;0;0;0;442;649;0;0;154
10101;NORTE 1;100;SAO PAULO;1;127;8;NULL;JOSE ALTENFELDER SILVA PROFESSOR;CARLOS ALBERTO VANZOLINI;397;VILA DOS REMEDIOS;E000127A@EDUCACAO.SP.GOV.BR;36212670;1;0;7;0;712;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;450;8;NULL;AUGUSTO RIBEIRO DE CARVALHO PROFESSOR;RUA PROFESSOR JOAO MACHADO;511;NOSSA SENHORA DO O;E000450A@EDUCACAO.SP.GOV.BR;39763034;1;0;16;0;0;496;730;0;0;197
10101;NORTE 1;100;SAO PAULO;1;904247;8;NULL;LEONIDAS HORTA DE MACEDO PROFESSOR;MIGUEL RIBAS;11;JARDIM IPANEMA ZONA OESTE;E904247A@EDUCACAO.SP.GOV.BR;39420882;1;0;0;0;0;0;714;0;0;0
10101;NORTE 1;100;SAO PAULO;1;904259;8;NULL;MARILENA PIUMBATO CHAPARRO PROFESSORA;BOAVENTURA PEREIRA;235;PARQUE ANHANGUERA SAO DOMINGOS;E904259A@EDUCACAO.SP.GOV.BR;39044417;1;0;0;0;315;358;487;0;0;0
10102;CENTRO;100;SAO PAULO;1;462;8;NULL;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;RUA PADRE JOAO GUALBERTO;311;IMIRIM;E000462A@EDUCACAO.SP.GOV.BR;22392001;1;0;0;0;0;273;218;0;0;42
10102;CENTRO;100;SAO PAULO;1;3475;8;NULL;JOSE CANDIDO DE SOUZA;RUA DIANA;1070;PERDIZES;E003475A@EDUCACAO.SP.GOV.BR;36720489;1;0;0;0;0;295;0;0;0;0
10102;CENTRO;100;SAO PAULO;2;483485;9;1659;CENTRO DE ATEND SOCIO EDUC AO ADOLESC RUTH PISTORI CIP;ESTADO;1949;BOM RETIRO;NULL;32715319;1;0;0;0;0;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1144;8;NULL;JULIO PESTANA;GUAPIRA;2862;TUCURUVI;E001144A@EDUCACAO.SP.GOV.BR;22413200;1;0;0;0;0;490;660;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1193;8;NULL;PHILOMENA BAYLAO PROFA;CORONEL SEZEFREDO FAGUNDES;14666;NUCLEO DO ENGORDADOR;E001193A@EDUCACAO.SP.GOV.BR;29952488;1;0;8;0;447;353;280;0;0;0
10104;NORTE 2;100;SAO PAULO;1;37795;8;NULL;JUSTINO CARDOSO DR;JOAO SOUTO MAIOR;465;VILA MEDEIROS;E037795A@EDUCACAO.SP.GOV.BR;22012188;1;0;0;0;0;610;393;0;0;117
10205;LESTE 5;100;SAO PAULO;1;759;8;NULL;FLORINDA CARDOSO PROFESSORA;ITAUNA;748;VILA MARIA;E000759A@EDUCACAO.SP.GOV.BR;26316886;1;0;29;0;719;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1740;8;NULL;STEFAN ZWEIG;GENARO ARILA ARENSANZ;225;VILA IVONE;E001740A@EDUCACAO.SP.GOV.BR;21544166;1;0;0;0;0;239;117;0;0;0
10205;LESTE 5;100;SAO PAULO;1;39214;8;NULL;MAXIMO RIBEIRO NUNES PROFESSOR;RUA SOLDADO ANTONIO ROMANO DE OLIVEIRA;174;PARQUE NOVO MUNDO;E039214A@EDUCACAO.SP.GOV.BR;29545480;1;0;0;0;707;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;908940;8;NULL;MARIA PRESTES MAIA;ANTONIO FERRACIOLLI;283;JARDIM CATARINA;E908940A@EDUCACAO.SP.GOV.BR;27213377;1;0;0;0;720;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;2;414323;34;759;CENTRO DE ATEND SOCIOEDUC AO ADOLESC PAULISTA CI;MORVAN DIAS DE FIGUEIREDO;4215;VILA MARIA;CINTIATRDS@SP.GOV.BR;32041568;1;0;0;0;0;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;2;985041;6;2008;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;SOUSA BREVES;80;VILA ZILDA;E002008A@EDUCACAO.SP.GOV.BR;20970293;1;0;0;0;0;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;2707;8;NULL;VITAL FOGACA DE ALMEIDA DOUTOR;MALACACHETA;118;JARDIM JAU ZONA LESTE;E002707A@EDUCACAO.SP.GOV.BR;26410901;1;0;0;0;0;799;757;0;0;122
10207;LESTE 1;100;SAO PAULO;1;2847;8;NULL;MIGUEL DE CERVANTES Y SAAVEDRA DOM;CANDIDO MOTA;267;JARDIM PENHA;E002847A@EDUCACAO.SP.GOV.BR;25415333;1;0;0;0;0;468;1021;0;0;0
10207;LESTE 1;100;SAO PAULO;1;3293;8;NULL;THALES CASTANHO DE ANDRADE PROFESSOR;FONTOURA XAVIER;851;ITAQUERA;E003293A@EDUCACAO.SP.GOV.BR;20714081;1;0;0;0;603;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;40320;8;NULL;CASSIO CIAMPOLINI DEPUTADO;GUAPEBA;15;VILA VERDE;E040320A@EDUCACAO.SP.GOV.BR;20532606;1;0;0;0;884;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;902585;8;NULL;ELYSEU SIMOES MACHADO PROFESSOR;ACAUA;225;CIDADE ANTONIO ESTEVAO DE CARVALHO;E902585A@EDUCACAO.SP.GOV.BR;20463018;1;0;0;0;504;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;909048;8;NULL;VICTORIO NAPOLEAO OLIANI PROFESSOR;COLONIA LEOPOLDINA;340;VILA SILVIA;E909048A@EDUCACAO.SP.GOV.BR;29431641;1;0;0;0;664;0;0;0;0;0
10207;LESTE 1;100;SAO PAULO;1;924374;8;NULL;ANNETTE MARLENE FERNANDES DE MELLO IRMA;ARLINDO BETTIO;45B;VILA GUARACIABA;E924374A@EDUCACAO.SP.GOV.BR;29433533;1;0;0;0;590;454;386;0;0;0
10207;LESTE 1;100;SAO PAULO;2;985065;6;2835;CEL JTO A EE ERMELINO MATARAZZO;ABEL TAVARES;SN;JARDIM BELEM;E985065A@EDUCACAO.SP.GOV.BR;25465969;1;0;0;0;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;2367;8;NULL;OLGA MARINOVIC DORO PROFA;CUSTODIO LOBO;29;JARDIM MARINGA;"E002367A@EDUCACAO.SP.GOV.BR ";27833593;1;0;0;0;511;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;2549;8;NULL;ADELAIDE FERRAZ DE OLIVEIRA PROFA;BENTO DO SAPUCAI SAO;677;VILA GUILHERMINA;E002549A@EDUCACAO.SP.GOV.BR;29577309;1;0;0;0;0;328;203;0;0;0
10101;NORTE 1;100;SAO PAULO;1;61;8;NULL;SUZANA DE CAMPOS DONA;ANTONIO MAIA;691;VILA PERUS;E000061A@EDUCACAO.SP.GOV.BR;39156049;1;0;10;0;897;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;224;8;NULL;CANDIDO GONCALVES GOMIDE PROFESSOR;AVELINO ZANETTI;50;JARDIM CIDADE PIRITUBA;E000224A@EDUCACAO.SP.GOV.BR;39716978;1;0;0;0;0;465;1002;0;0;171
10101;NORTE 1;100;SAO PAULO;1;37692;8;NULL;ANA SIQUEIRA DA SILVA;MAURO DE ARAUJO RIBEIRO;678;CIDADE DABRIL;E037692A@EDUCACAO.SP.GOV.BR;39412997;1;0;0;0;0;282;231;0;0;0
10101;NORTE 1;100;SAO PAULO;1;37722;8;NULL;CACILDA BECKER;RUA CAPITAO JOSE AMARAL;44;VILA PORTUGUESA;E037722A@EDUCACAO.SP.GOV.BR;39757021;1;0;0;0;808;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;479500;8;NULL;CYNIRA STOCCO FAUSTO PROFESSORA;ELISIO TEIXEIRA LEITE;4511;VILA BRASILANDIA;E479500A@EDUCACAO.SP.GOV.BR;39713373;1;0;0;0;0;351;38;0;0;0
10101;NORTE 1;100;SAO PAULO;1;910302;8;NULL;HELIOS HEBER LINO PROFESSOR;MONTES PIRINEUS;31;JARDIM ONDINA;E910302A@EDUCACAO.SP.GOV.BR;38514718;1;0;12;0;0;730;954;0;0;0
10101;NORTE 1;100;SAO PAULO;1;926103;8;NULL;PROFESSORA ELIANA PASSUELO;DAS TAIPAS;1370;JARDIM RINCAO;E926103A@EDUCACAO.SP.GOV.BR;39419458;1;0;0;0;466;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;528;8;NULL;COLOMBO DE ALMEIDA PROFESSOR;RUA GRACIANO ALTIERI;114;CASA VERDE ALTA;E000528A@EDUCACAO.SP.GOV.BR;39511355;1;0;0;0;0;325;569;0;0;0
10102;CENTRO;100;SAO PAULO;1;985;8;NULL;REPUBLICA DA BOLIVIA;RUA OUTEIRO DA CRUZ;571;JARDIM SAO PAULO;E000985A@EDUCACAO.SP.GOV.BR;29501322;1;0;0;0;604;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;1478;8;NULL;EDUARDO PRADO;RUA ALMIRANTE BARROSO;225;BRAS;E001478A@EDUCACAO.SP.GOV.BR;26942045;1;0;0;0;504;590;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;1659;8;NULL;ANCHIETA PADRE;RUA VISCONDE DE ABAETE;154;BRAS;E001659A@EDUCACAO.SP.GOV.BR;26932120;1;0;0;0;0;632;743;0;0;0
10102;CENTRO;100;SAO PAULO;1;3487;8;NULL;ARTHUR GUIMARAES;RUA JAGUARIBE;354;VILA BUARQUE;E003487A@EDUCACAO.SP.GOV.BR;33315338;1;0;0;0;524;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;38124;8;NULL;MARIA AUGUSTA SARAIVA DOUTORA;RUA MAJOR DIOGO;200;BELA VISTA;E038124A@EDUCACAO.SP.GOV.BR;31041450;1;0;0;0;423;433;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;425;8;NULL;REPUBLICA DO CHILE;MARACAIA;204;VILA NOVA CACHOEIRINHA;E000425A@EDUCACAO.SP.GOV.BR;38514854;1;0;0;0;772;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;693;8;NULL;RITA BICUDO PEREIRA PROFA;PERI RONCHETTI;494;JARDIM PERI;E000693A@EDUCACAO.SP.GOV.BR;22322066;1;0;0;0;495;375;240;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1036;8;NULL;SEBASTIAO DE SOUZA BUENO PROF;FRANCISCO DE MEDEIROS JORDAO;579;VILA MEDEIROS;E001036A@EDUCACAO.SP.GOV.BR;22018592;1;0;0;0;0;316;171;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1053;8;NULL;LUIZ AMARAL WAGNER PROF;NICOLINO MORENA DOUTOR;541;VILA CONSTANCA;E001053A@EDUCACAO.SP.GOV.BR;22424992;1;0;0;0;620;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1296;8;NULL;CARMOSINA MONTEIRO VIANNA PROFA;ANTONIO PALMIERI;377;JARDIM BRASIL ZONA NORTE;E001296A@EDUCACAO.SP.GOV.BR;22013411;1;0;0;0;0;465;538;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1302;8;NULL;ARNALDO BARRETO;ANTONIO PESTANA;58;TREMEMBE;E001302A@EDUCACAO.SP.GOV.BR;22043230;1;0;18;0;0;198;227;0;0;43
10104;NORTE 2;100;SAO PAULO;1;1348;8;NULL;JOSE DO AMARAL MELLO PROF;ALPHEU LUIZ GASPARINO;84;VILA NOVA GALVAO;E001348A@EDUCACAO.SP.GOV.BR;22411633;1;0;35;0;462;460;242;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1442;8;NULL;ANDRE XAVIER GALLICHO PROFESSOR;MOOCA;4650;MOOCA;E001442A@EDUCACAO.SP.GOV.BR;26010184;1;0;15;0;193;214;250;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1508;8;NULL;ANTONIO DE QUEIROZ TELLES DOUTOR;ITAQUERI;372;ALTO DA MOOCA;E001508A@EDUCACAO.SP.GOV.BR;26052270;1;0;6;0;397;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2021;8;NULL;IRENE RIBEIRO PROFESSORA;RUA CORONEL AMARO SOBRINHO;303;VILA CARRAO;E002021A@EDUCACAO.SP.GOV.BR;27817188;1;0;0;0;417;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2239;8;NULL;ALMERINDA RODRIGUES MELLO PROFESSORA;RUA REI ALBERTO DA BELGICA;571;CHACARA BELENZINHO;E002239A@EDUCACAO.SP.GOV.BR;22167254;1;0;0;0;0;228;128;0;0;0
10205;LESTE 5;100;SAO PAULO;1;37369;8;NULL;CESAR MARENGO;JOAQUIM PEIXOTO;108;CHACARA BELENZINHO;E037369A@EDUCACAO.SP.GOV.BR;22167328;1;0;0;0;563;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;38106;8;NULL;EDUARDO CARLOS PEREIRA;INCONFIDENCIA MINEIRA;576;VILA RICA;E038106A@EDUCACAO.SP.GOV.BR;27245509;1;0;0;0;676;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;2;414396;34;759;CENTRO DE ATEND SOCIOEDUC AO ADOLESC VILA GUILHERME CI;AVENIDA CONDESSA ELISABETH ROBIANO;450;BELEM;PEDAGCASAVGUILHERME@FUNDACAOCASA.SP.GOV.BR;32041113;1;0;0;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;188;8;NULL;ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR;MUTINGA;5071;JARDIM SANTO ELIAS;E000188A@EDUCACAO.SP.GOV.BR;36214575;1;0;0;0;0;441;485;0;0;0
10101;NORTE 1;100;SAO PAULO;1;395;8;NULL;JOAQUIM LUIZ DE BRITO PROFESSOR;RUA SANTA LUCIA FILIPPINI;65;ITABERABA;E000395A@EDUCACAO.SP.GOV.BR;39752467;1;0;0;0;0;271;515;0;0;207
10101;NORTE 1;100;SAO PAULO;1;401;8;NULL;MARQUES DE TAMANDARE ALMIRANTE;JACARECOPAIBA;33;VILA MARINA;E000401A@EDUCACAO.SP.GOV.BR;39913701;1;0;0;0;0;451;764;0;0;0
10101;NORTE 1;100;SAO PAULO;1;413;8;NULL;JOAQUIM SILVADO DOUTOR;RUA MONSENHOR MANOEL GOMES;306;VILA ZAT;E000413A@EDUCACAO.SP.GOV.BR;39756997;1;0;0;0;0;293;178;0;0;0
10101;NORTE 1;100;SAO PAULO;1;37667;8;NULL;PAULO NOGUEIRA FILHO;ADAO GONCALVES;70;VILA DOS REMEDIOS;E037667A@EDUCACAO.SP.GOV.BR;36226241;1;0;0;0;560;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;37679;8;NULL;EDGARD PIMENTEL REZENDE PROFESSOR;JERONIMO SOUTO MAIOR;120;VILA NINA;E037679A@EDUCACAO.SP.GOV.BR;39216074;1;0;0;0;0;475;427;0;0;0
10101;NORTE 1;100;SAO PAULO;1;39342;8;NULL;JOSE OSCAR ABREU SAMPAIO;LUISA MARIA ROSA;11;VILA SULINA;E039342A@EDUCACAO.SP.GOV.BR;39117266;1;0;0;0;236;83;78;0;0;0
10101;NORTE 1;100;SAO PAULO;1;46255;8;NULL;CARLOS BORBA PROFESSOR;RUA JOANA PEDROSO DOS SANTOS;101;JARDIM RODRIGO;E046255A@EDUCACAO.SP.GOV.BR;39411130;1;0;0;0;754;0;0;0;0;318
10101;NORTE 1;100;SAO PAULO;1;923618;8;NULL;EULICE SILVIO MENDONCA DA SILVA PROFESSORA;CANTIDIO SAMPAIO DEPUTADO;5647;VILA SOUZA;E923618A@EDUCACAO.SP.GOV.BR;39718508;1;0;0;0;1002;0;0;0;0;0
10102;CENTRO;100;SAO PAULO;1;3499;8;NULL;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;RUA PADRE CHICO;420;PERDIZES;E003499A@EDUCACAO.SP.GOV.BR;38649636;1;0;0;0;0;0;414;0;0;0
10102;CENTRO;100;SAO PAULO;1;3566;8;NULL;MISS BROWNE;RUA PADRE CHICO;102;PERDIZES;E003566A@EDUCACAO.SP.GOV.BR;38640967;1;0;0;0;0;136;115;0;0;0
10104;NORTE 2;100;SAO PAULO;1;735;8;NULL;PAUL HUGON PROF;JOSE DE ALMEIDA BOTELHO GENERAL;196;PARQUE MANDAQUI;E000735A@EDUCACAO.SP.GOV.BR;22311899;1;0;16;0;0;342;847;0;0;332
10104;NORTE 2;100;SAO PAULO;1;1077;8;NULL;JUDITH GUIMARAES DOS SANTOS PROFA;MANUEL PEREIRA SAMPAIO;66;BORTOLANDIA;E001077A@EDUCACAO.SP.GOV.BR;22041854;1;0;6;0;1008;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;1326;8;NULL;PEDRO DE MORAES VICTOR DR;BOAVENTURA COLETTI;SN;VILA FIDALGO;E001326A@EDUCACAO.SP.GOV.BR;22614337;1;0;24;0;0;428;390;0;0;201
10104;NORTE 2;100;SAO PAULO;1;1338;8;NULL;MARIA ANGELITA SAYAGO LAET PROFA;FREIRE BASTOS;226;JARDIM MODELO;E001338A@EDUCACAO.SP.GOV.BR;22410071;1;0;15;0;637;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;46036;8;NULL;DIRCE PASTORE DONATO PROFA;BOM JESUS DA CACHOEIRA;456;PARQUE EDU CHAVES;E046036A@EDUCACAO.SP.GOV.BR;22428025;1;0;3;0;293;0;0;0;0;0
10104;NORTE 2;100;SAO PAULO;1;915658;8;NULL;MARLY DIVA BONFANTI PROFA;PEDRO OSORIO FILHO;996;VILA NOVA CACHOEIRINHA;E915658A@EDUCACAO.SP.GOV.BR;22582683;1;0;9;0;335;358;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;747;8;NULL;MARIA MONTESSORI;CONCEICAO;2288;VILA PAIVA;E000747A@EDUCACAO.SP.GOV.BR;29094973;1;0;0;0;0;368;610;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1582;8;NULL;DOMINGOS FAUSTINO SARMIENTO;21 DE ABRIL;970;BRAS;E001582A@EDUCACAO.SP.GOV.BR;26945287;1;0;12;0;809;0;0;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1867;8;NULL;LUIZA MENDES CORREA SOUZA PROFESSORA;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO;5796;PARQUE SAO LUCAS;E001867A@EDUCACAO.SP.GOV.BR;21155205;1;0;0;0;323;299;477;0;0;0
10205;LESTE 5;100;SAO PAULO;1;1934;8;NULL;JOAQUIM BRAGA DE PAULA PROFESSOR;AVENIDA  DO ORATORIO;4330;JARDIM GUAIRACA;E001934A@EDUCACAO.SP.GOV.BR;21432569;1;0;0;0;0;284;369;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2136;8;NULL;CARAMURU;REGO BARROS;501;JARDIM VILA FORMOSA;E002136A@EDUCACAO.SP.GOV.BR;27832852;1;0;8;0;0;283;214;0;0;0
10205;LESTE 5;100;SAO PAULO;1;2227;8;NULL;BENEDITA RIBAS F SILVEIRA PROFESSORA;JOSE TAVARES DE SIQUEIRA;198;PARQUE SAO JORGE;E002227A@EDUCACAO.SP.GOV.BR;22962558;1;0;0;0;0;419;0;0;0;94
10205;LESTE 5;100;SAO PAULO;2;4450;15;759;CENTRO DE DETENCAO PROVISORIA I BELEM;CONDESSA ELISABETH DE ROBIANO;900;VILA MOREIRA;DCSD_ALA@CDPBELEM1.SAP.SP.GOV.BR;22916000;1;0;0;0;0;0;0;5;3;4
10205;LESTE 5;100;SAO PAULO;2;4451;15;759;CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO;CONDESSA ELISABETH DE ROBIANO;900;VILA MOREIRA;BELEM2MONITORAMENTO@GMAIL.COM;22917993;1;0;0;0;0;0;0;14;43;27
10207;LESTE 1;100;SAO PAULO;1;3190;8;NULL;ALVARES DE AZEVEDO;IGNACIO ALVES DE MATTOS;281;ITAQUERA;E003190A@EDUCACAO.SP.GOV.BR;22056798;1;0;0;0;571;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;164;8;NULL;PIO TELLES PEIXOTO PROFESSOR;ARTUR ORLANDO;985;VILA JAGUARA;E000164A@EDUCACAO.SP.GOV.BR;36225997;1;0;11;0;0;246;342;0;0;120
